listing_id,brand,brand_tier,model,reference,year,watch_age_years,age_category,condition,price_aed,price_usd_approx,price_band,seller_type,is_dealer,location,scraped_date,source
C24-UAE-1314,Richard Mille,Ultra Luxury,RM 010,REF-42208,2004,22,Vintage (20y+),Like New,217400.0,59133.0,Ultra Luxury (200K+),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1315,Tag Heuer,Accessible Luxury,Aquaracer,REF-94108,2016,10,Modern (6-10y),Like New,8600.0,2339.0,Entry (<10K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1316,Breitling,Premium,Navitimer,REF-74004,2018,8,Modern (6-10y),Good,15800.0,4298.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1317,Seiko,Accessible,Astron,REF-19742,2015,11,Vintage Adjacent (11-20y),Fair,2300.0,626.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1318,Jaeger-LeCoultre,Grand Complication,Reverso,REF-29795,2008,18,Vintage Adjacent (11-20y),Like New,9700.0,2638.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1319,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-90808,2009,17,Vintage Adjacent (11-20y),Very Good,190700.0,51870.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1320,Cartier,Luxury,Tank,REF-79391,1995,31,Vintage (20y+),Unworn,4400.0,1197.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1321,Tag Heuer,Accessible Luxury,Monaco,REF-33496,1995,31,Vintage (20y+),Very Good,5700.0,1550.0,Entry (<10K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1322,Seiko,Accessible,Prospex,REF-56457,2011,15,Vintage Adjacent (11-20y),Like New,2300.0,626.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1324,Cartier,Luxury,Santos,REF-63120,2015,11,Vintage Adjacent (11-20y),Fair,3100.0,843.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1325,IWC,Luxury,Aquatimer,REF-75517,2010,16,Vintage Adjacent (11-20y),Unworn,10600.0,2883.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1326,Cartier,Luxury,Tank,REF-15577,2013,13,Vintage Adjacent (11-20y),Fair,12300.0,3346.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1327,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-99709,2023,3,Recent (3-5y),Very Good,247300.0,67266.0,Ultra Luxury (200K+),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1328,Seiko,Accessible,Astron,REF-12052,2013,13,Vintage Adjacent (11-20y),Good,2600.0,707.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1329,Panerai,Luxury,Luminor Marina,REF-49226,2019,7,Modern (6-10y),Good,25500.0,6936.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1330,Panerai,Luxury,Luminor Marina,REF-53480,2013,13,Vintage Adjacent (11-20y),Good,17200.0,4678.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1331,Jaeger-LeCoultre,Grand Complication,Polaris,REF-55332,1999,27,Vintage (20y+),Good,7500.0,2040.0,Entry (<10K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1332,Omega,Premium,De Ville,REF-88067,2002,24,Vintage (20y+),Good,10600.0,2883.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1333,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-39902,1995,31,Vintage (20y+),Very Good,19500.0,5304.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1334,Tag Heuer,Accessible Luxury,Monaco,REF-91083,2008,18,Vintage Adjacent (11-20y),Like New,6000.0,1632.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1335,Jaeger-LeCoultre,Grand Complication,Reverso,REF-93086,2017,9,Modern (6-10y),Unworn,26700.0,7262.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1336,Vacheron Constantin,Grand Complication,Patrimony,REF-68292,2005,21,Vintage (20y+),Very Good,83900.0,22821.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1337,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-82710,1998,28,Vintage (20y+),Like New,22100.0,6011.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1338,Omega,Premium,Speedmaster Professional,311.30.42.30.01.005,1997,29,Vintage (20y+),Very Good,10300.0,2802.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1339,Rolex,Luxury,Explorer II,REF-41816,2008,18,Vintage Adjacent (11-20y),Very Good,96700.0,26302.0,Luxury (75K-200K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1340,Cartier,Luxury,Tank,REF-18292,2000,26,Vintage (20y+),Like New,13100.0,3563.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1341,IWC,Luxury,Pilot Mark XVIII,REF-42321,2008,18,Vintage Adjacent (11-20y),Like New,14700.0,3998.0,Mid (10K-30K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1342,Panerai,Luxury,Submersible,REF-61864,2001,25,Vintage (20y+),Very Good,4500.0,1224.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1343,Tudor,Accessible Luxury,Heritage Chrono,REF-95332,2007,19,Vintage Adjacent (11-20y),Good,3800.0,1034.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1344,Richard Mille,Ultra Luxury,RM 035,REF-62198,2014,12,Vintage Adjacent (11-20y),Fair,120300.0,32722.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1345,Richard Mille,Ultra Luxury,RM 010,REF-61502,2013,13,Vintage Adjacent (11-20y),Good,135100.0,36747.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1346,Omega,Premium,Planet Ocean,REF-82102,2001,25,Vintage (20y+),Very Good,11300.0,3074.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1347,Vacheron Constantin,Grand Complication,Patrimony,REF-19064,2017,9,Modern (6-10y),Like New,110200.0,29974.0,Luxury (75K-200K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1348,Cartier,Luxury,Tank,REF-65460,1999,27,Vintage (20y+),Very Good,14200.0,3862.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1349,Omega,Premium,De Ville,REF-64827,2014,12,Vintage Adjacent (11-20y),Very Good,9500.0,2584.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1350,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-21138,2017,9,Modern (6-10y),Good,27100.0,7371.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1351,Jaeger-LeCoultre,Grand Complication,Reverso,REF-83822,2016,10,Modern (6-10y),Good,24700.0,6718.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1352,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-76935,2020,6,Modern (6-10y),Very Good,21300.0,5794.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1353,Breitling,Premium,Superocean,REF-29758,2007,19,Vintage Adjacent (11-20y),Very Good,13200.0,3590.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1354,Rolex,Luxury,Sky-Dweller,REF-28569,1998,28,Vintage (20y+),Like New,26800.0,7290.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1355,Richard Mille,Ultra Luxury,RM 035,REF-22795,2009,17,Vintage Adjacent (11-20y),Good,154200.0,41942.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1356,Vacheron Constantin,Grand Complication,Traditionnelle,REF-25084,2009,17,Vintage Adjacent (11-20y),Like New,84300.0,22930.0,Luxury (75K-200K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1357,Tudor,Accessible Luxury,Pelagos,REF-41970,2015,11,Vintage Adjacent (11-20y),Like New,10600.0,2883.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1358,Tag Heuer,Accessible Luxury,Carrera,REF-63090,2005,21,Vintage (20y+),Very Good,3900.0,1061.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1359,Patek Philippe,Ultra Luxury,Complications 5396,REF-87621,2007,19,Vintage Adjacent (11-20y),Unworn,133400.0,36285.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1360,IWC,Luxury,Portugieser Chronograph,REF-18200,2017,9,Modern (6-10y),Like New,29300.0,7970.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1361,Jaeger-LeCoultre,Grand Complication,Polaris,REF-97910,2000,26,Vintage (20y+),Very Good,9900.0,2693.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1362,Tag Heuer,Accessible Luxury,Aquaracer,REF-55603,2005,21,Vintage (20y+),Very Good,7200.0,1958.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1363,Tudor,Accessible Luxury,Pelagos,REF-90541,2014,12,Vintage Adjacent (11-20y),Like New,8800.0,2394.0,Entry (<10K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1364,Cartier,Luxury,Santos,REF-28528,2005,21,Vintage (20y+),Like New,7400.0,2013.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1365,IWC,Luxury,Aquatimer,REF-80435,1999,27,Vintage (20y+),Very Good,15600.0,4243.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1366,Tag Heuer,Accessible Luxury,Carrera,REF-91187,2010,16,Vintage Adjacent (11-20y),Like New,10800.0,2938.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1367,Tudor,Accessible Luxury,Pelagos,REF-83607,1995,31,Vintage (20y+),Very Good,4700.0,1278.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1368,IWC,Luxury,Aquatimer,REF-20835,2010,16,Vintage Adjacent (11-20y),Very Good,15600.0,4243.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1369,Jaeger-LeCoultre,Grand Complication,Reverso,REF-69942,2004,22,Vintage (20y+),Unworn,17700.0,4814.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1370,Tag Heuer,Accessible Luxury,Aquaracer,REF-58085,1998,28,Vintage (20y+),Very Good,6800.0,1850.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1371,Jaeger-LeCoultre,Grand Complication,Polaris,REF-95678,2009,17,Vintage Adjacent (11-20y),Very Good,22800.0,6202.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1372,Richard Mille,Ultra Luxury,RM 011,REF-25386,2009,17,Vintage Adjacent (11-20y),Like New,107600.0,29267.0,Luxury (75K-200K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1373,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-66120,2013,13,Vintage Adjacent (11-20y),Good,151900.0,41317.0,Luxury (75K-200K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1374,Panerai,Luxury,Luminor Marina,REF-55982,2020,6,Modern (6-10y),Like New,9400.0,2557.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1375,Panerai,Luxury,Submersible,REF-45041,2000,26,Vintage (20y+),Like New,10800.0,2938.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1376,Patek Philippe,Ultra Luxury,Complications 5396,REF-27392,2024,2,Nearly New (0-2y),Unworn,297200.0,80838.0,Ultra Luxury (200K+),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1377,Patek Philippe,Ultra Luxury,Calatrava,REF-28634,2021,5,Recent (3-5y),Like New,193500.0,52632.0,Luxury (75K-200K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1378,Cartier,Luxury,Tank,REF-22202,2007,19,Vintage Adjacent (11-20y),Very Good,17800.0,4842.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1379,Tag Heuer,Accessible Luxury,Aquaracer,REF-73968,2003,23,Vintage (20y+),Good,5100.0,1387.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1380,Panerai,Luxury,Luminor Marina,REF-70089,2022,4,Recent (3-5y),Good,24700.0,6718.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1381,Tudor,Accessible Luxury,Black Bay 58,REF-37767,2020,6,Modern (6-10y),Very Good,5000.0,1360.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1382,Richard Mille,Ultra Luxury,RM 035,REF-73614,2021,5,Recent (3-5y),Like New,198400.0,53965.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1383,Seiko,Accessible,Astron,REF-70238,2019,7,Modern (6-10y),Unworn,4900.0,1333.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1384,Omega,Premium,Seamaster 300M,REF-27290,2009,17,Vintage Adjacent (11-20y),Very Good,8100.0,2203.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1385,Patek Philippe,Ultra Luxury,Calatrava,REF-95054,1997,29,Vintage (20y+),Good,139800.0,38026.0,Luxury (75K-200K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1386,Rolex,Luxury,Oyster Perpetual 41,REF-95915,2015,11,Vintage Adjacent (11-20y),Like New,41900.0,11397.0,Premium (30K-75K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1387,Vacheron Constantin,Grand Complication,Overseas,REF-78084,1995,31,Vintage (20y+),Like New,66500.0,18088.0,Premium (30K-75K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1388,Rolex,Luxury,Submariner Date,126610LN,2017,9,Modern (6-10y),Like New,105800.0,28778.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1389,Omega,Premium,Seamaster 300M,REF-58177,2007,19,Vintage Adjacent (11-20y),Unworn,4700.0,1278.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1390,Patek Philippe,Ultra Luxury,Complications 5396,REF-98753,2019,7,Modern (6-10y),Good,208600.0,56739.0,Ultra Luxury (200K+),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1391,Omega,Premium,Planet Ocean,REF-37925,2013,13,Vintage Adjacent (11-20y),Unworn,9900.0,2693.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1392,Seiko,Accessible,Presage,REF-23168,2014,12,Vintage Adjacent (11-20y),Good,600.0,163.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1393,Jaeger-LeCoultre,Grand Complication,Reverso,REF-28327,2013,13,Vintage Adjacent (11-20y),Good,16100.0,4379.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1394,Richard Mille,Ultra Luxury,RM 011,REF-13515,2002,24,Vintage (20y+),Very Good,266500.0,72488.0,Ultra Luxury (200K+),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1395,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-17152,2014,12,Vintage Adjacent (11-20y),Very Good,109000.0,29648.0,Luxury (75K-200K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1396,Breitling,Premium,Superocean,REF-11581,1998,28,Vintage (20y+),Like New,5100.0,1387.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1397,Seiko,Accessible,Presage,REF-81612,1999,27,Vintage (20y+),Very Good,1700.0,462.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1398,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-38277,2019,7,Modern (6-10y),Unworn,12000.0,3264.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1399,Seiko,Accessible,Prospex,REF-64451,2020,6,Modern (6-10y),Very Good,4000.0,1088.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1400,Vacheron Constantin,Grand Complication,Patrimony,REF-20957,1997,29,Vintage (20y+),Very Good,26500.0,7208.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1401,Omega,Premium,Planet Ocean,REF-61213,2024,2,Nearly New (0-2y),Like New,19800.0,5386.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1402,Richard Mille,Ultra Luxury,RM 010,REF-66948,2018,8,Modern (6-10y),Fair,136000.0,36992.0,Luxury (75K-200K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1403,Breitling,Premium,Chronomat,REF-33022,2014,12,Vintage Adjacent (11-20y),Unworn,15900.0,4325.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1404,Rolex,Luxury,GMT-Master II,126710BLRO,2017,9,Modern (6-10y),Unworn,56000.0,15232.0,Premium (30K-75K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1405,Patek Philippe,Ultra Luxury,Calatrava,REF-25473,1999,27,Vintage (20y+),Good,231900.0,63077.0,Ultra Luxury (200K+),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1406,Hublot,Luxury,Classic Fusion,REF-92251,2003,23,Vintage (20y+),Very Good,64600.0,17571.0,Premium (30K-75K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1407,Breitling,Premium,Superocean,REF-58193,2011,15,Vintage Adjacent (11-20y),Very Good,11500.0,3128.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1408,Richard Mille,Ultra Luxury,RM 011,REF-76692,2023,3,Recent (3-5y),Very Good,248800.0,67674.0,Ultra Luxury (200K+),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1409,Rolex,Luxury,Submariner Date,126610LN,2002,24,Vintage (20y+),Unworn,117500.0,31960.0,Luxury (75K-200K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1410,Tag Heuer,Accessible Luxury,Aquaracer,REF-51934,2018,8,Modern (6-10y),Good,4700.0,1278.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1411,Tudor,Accessible Luxury,Black Bay 58,REF-33507,2013,13,Vintage Adjacent (11-20y),Very Good,8200.0,2230.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1412,Jaeger-LeCoultre,Grand Complication,Polaris,REF-47002,1996,30,Vintage (20y+),Fair,13600.0,3699.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1413,Hublot,Luxury,Big Bang,411.CM.1180.RX,2012,14,Vintage Adjacent (11-20y),Very Good,24900.0,6773.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1414,Breitling,Premium,Superocean,REF-81638,2013,13,Vintage Adjacent (11-20y),Fair,9800.0,2666.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1415,Patek Philippe,Ultra Luxury,Nautilus 5711,5711/1A-010,2024,2,Nearly New (0-2y),Very Good,156400.0,42541.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1416,Rolex,Luxury,Oyster Perpetual 41,REF-41217,2022,4,Recent (3-5y),Good,29200.0,7942.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1417,Breitling,Premium,Navitimer,REF-78125,1999,27,Vintage (20y+),Good,14100.0,3835.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
