listing_id,brand,model,reference,price_aed,condition,year,seller_type,location,scraped_date,source
C24-UAE-1427,Audemars Piguet,Royal Oak Offshore,REF-86823,53300.0,Good,2006,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1428,Seiko,Prospex,REF-26880,1600.0,Fair,1995,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1429,Seiko,Presage,REF-85220,1100.0,Unworn,1998,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1430,Tudor,Heritage Chrono,REF-56392,5000.0,Very Good,2007,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1431,Seiko,Prospex,REF-91156,500.0,Like New,2003,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1432,Cartier,Tank,REF-46670,4500.0,Very Good,2010,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1433,Patek Philippe,Complications 5396,REF-81258,127300.0,Very Good,2001,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1434,IWC,Aquatimer,REF-84141,12500.0,Very Good,2006,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1435,IWC,Pilot Mark XVIII,REF-46822,7000.0,Unworn,2000,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1436,Jaeger-LeCoultre,Master Ultra Thin,REF-30922,13300.0,Very Good,2011,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1437,Audemars Piguet,Royal Oak Concept,REF-17328,279300.0,Like New,2002,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1438,Panerai,Radiomir,REF-41005,5100.0,Fair,2006,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1439,Jaeger-LeCoultre,Polaris,REF-56095,34200.0,Very Good,2017,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1440,Panerai,Luminor Marina,REF-50508,14300.0,Fair,2021,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1441,Breitling,Navitimer,REF-72650,4500.0,Unworn,1997,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1442,Hublot,Spirit of Big Bang,REF-52413,15500.0,Good,2001,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1443,Rolex,GMT-Master II,126710BLRO,22000.0,Good,2013,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1444,Omega,Constellation,REF-49552,3400.0,Fair,2017,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1445,Patek Philippe,Aquanaut 5167,REF-95089,232000.0,Fair,2018,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1446,Patek Philippe,Calatrava,REF-48602,141500.0,Good,2002,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1447,Patek Philippe,Nautilus 5711,5711/1A-010,238800.0,Fair,2017,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1448,Patek Philippe,Calatrava,REF-23645,208100.0,Good,2024,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1449,Patek Philippe,Calatrava,REF-93386,177100.0,Unworn,2018,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1450,Tudor,Heritage Chrono,REF-44761,6200.0,Very Good,2016,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1451,Audemars Piguet,Royal Oak Concept,REF-16310,202500.0,Very Good,1997,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1452,Breitling,Chronomat,REF-59638,7100.0,Fair,2008,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1453,Tag Heuer,Monaco,REF-39567,6100.0,Good,1998,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1454,Breitling,Navitimer,REF-23726,10400.0,Good,2020,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1455,Hublot,Big Bang,411.CM.1180.RX,69900.0,Very Good,2023,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1456,Panerai,Submersible,REF-31626,36900.0,Very Good,2023,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1457,Patek Philippe,Nautilus 5711,5711/1A-010,199200.0,Like New,1998,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1458,Cartier,Tank,REF-74349,14600.0,Like New,2004,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1459,Rolex,Daytona,REF-88671,75300.0,Very Good,1995,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1460,Audemars Piguet,Royal Oak 15400,15400ST.OO.1220ST.01,294300.0,Like New,1995,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1461,Richard Mille,RM 010,REF-81319,96100.0,Very Good,2010,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1462,Patek Philippe,Calatrava,REF-67637,66100.0,Very Good,2023,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1463,Richard Mille,RM 055,REF-97486,571300.0,Like New,2021,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1464,Omega,Constellation,REF-82561,15500.0,Very Good,2020,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1465,Tudor,Pelagos,REF-72236,10800.0,Very Good,2021,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1466,Breitling,Superocean,REF-84870,4000.0,Very Good,1997,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1467,Omega,De Ville,REF-35260,3600.0,Fair,2000,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1468,Rolex,Oyster Perpetual 41,REF-92211,71800.0,Fair,1997,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1469,Tudor,Heritage Chrono,REF-21406,8600.0,Like New,2003,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1470,Tag Heuer,Monaco,REF-11620,6800.0,Like New,2012,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1471,Omega,De Ville,REF-23133,14000.0,Like New,1999,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1472,Panerai,Luminor Marina,REF-63856,18100.0,Like New,2020,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1473,IWC,Aquatimer,REF-62818,8900.0,Very Good,2010,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1474,Panerai,Submersible,REF-53449,20500.0,Good,2016,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1475,Rolex,Sky-Dweller,REF-49722,52500.0,Like New,2024,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1476,Richard Mille,RM 010,REF-27614,505100.0,Good,2022,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1477,Vacheron Constantin,Patrimony,REF-94614,56000.0,Good,2019,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1478,Audemars Piguet,Royal Oak Offshore,REF-77698,102700.0,Fair,2001,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1479,Tudor,Black Bay 58,REF-62872,5900.0,Good,2011,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1480,Jaeger-LeCoultre,Polaris,REF-36309,55700.0,Very Good,2023,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1481,Audemars Piguet,Royal Oak 15400,15400ST.OO.1220ST.01,104800.0,Unworn,2009,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1482,TAG HEUER,Monaco,REF-74066,3100.0,Fair,2015,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1483,Patek Philippe,Complications 5396,REF-43903,303400.0,Very Good,2013,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1484,Richard Mille,RM 011,REF-38091,385800.0,Unworn,2007,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1485,Cartier,Santos,REF-99417,16200.0,Like New,2016,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1486,Breitling,Navitimer,REF-89736,8500.0,Like New,2015,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1487,Vacheron Constantin,Traditionnelle,REF-70161,98300.0,Like New,2015,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1488,Audemars Piguet,Royal Oak Offshore,REF-23410,112000.0,Good,2004,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1489,Tag Heuer,Aquaracer,REF-47051,9900.0,Good,2021,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1490,Cartier,Santos,REF-46291,16600.0,Unworn,2010,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1491,Cartier,Ballon Bleu,REF-41496,17900.0,Good,2023,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1492,Jaeger-LeCoultre,Polaris,REF-95904,23200.0,Good,2007,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1493,Richard Mille,RM 035,REF-84978,142900.0,Very Good,2024,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1494,Hublot,Spirit of Big Bang,REF-98063,,Like New,2017,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1495,Tag Heuer,Monaco,REF-48506,13200.0,Like New,2022,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1496,Breitling,Navitimer,REF-33995,22000.0,Like New,2018,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1497,Cartier,Santos,REF-53426,8500.0,Very Good,2002,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1498,Richard Mille,RM 035,REF-86490,299900.0,Good,2009,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1499,Breitling,Navitimer,REF-64146,12500.0,Like New,2011,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1500,Tudor,Black Bay 58,REF-69974,5900.0,Fair,1999,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1501,Hublot,Spirit of Big Bang,REF-33176,38000.0,Good,2000,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1502,Cartier,Santos,REF-85534,16100.0,Very Good,1995,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1503,Breitling,Navitimer,REF-72573,9200.0,Very Good,1999,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1504,Rolex,Submariner Date,126610LN,19400.0,Like New,2012,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1505,Rolex,Submariner Date,126610LN,80600.0,Good,2015,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1506,Omega,De Ville,REF-49085,13200.0,Very Good,2011,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1507,Breitling,Chronomat,REF-27536,16000.0,Very Good,2011,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1508,Seiko,Presage,REF-62873,,Good,2006,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1509,Audemars Piguet,Royal Oak 15400,15400ST.OO.1220ST.01,33300.0,Fair,2018,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1510,Omega,Constellation,REF-43526,15100.0,Good,2017,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1511,Panerai,Luminor Marina,REF-25176,7200.0,Like New,2016,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1512,Breitling,Superocean,REF-99881,5700.0,Very Good,1998,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1513,RICHARD MILLE,RM 010,REF-27978,370300.0,Like New,2016,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1514,Tudor,Black Bay 58,REF-23928,2500.0,Good,2011,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1515,Audemars Piguet,Royal Oak Concept,REF-56913,220000.0,Good,2001,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1516,Richard Mille,RM 055,REF-73001,293100.0,Very Good,1996,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1517,Audemars Piguet,Royal Oak 15400,15400ST.OO.1220ST.01,194100.0,Good,1995,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1518,Patek Philippe,Nautilus 5711,5711/1A-010,83100.0,Very Good,2019,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1519,Breitling,Superocean,REF-15170,6000.0,Very Good,2003,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1015,IWC,Pilot Mark XVIII,REF-11504,18300.0,Fair,2014,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1461,Richard Mille,RM 010,REF-81319,96100.0,Very Good,2010,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1448,Patek Philippe,Calatrava,REF-23645,208100.0,Good,2024,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1031,Rolex,Submariner Date,126610LN,21000.0,Fair,1997,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1127,Breitling,Superocean,REF-53065,4700.0,Very Good,2005,Dealer,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1124,Rolex,Daytona,REF-96991,50100.0,Very Good,2018,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1187,Tudor,Heritage Chrono,REF-49691,5800.0,Like New,2005,Dealer,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1123,Breitling,Superocean,REF-40613,22100.0,Like New,2022,Private Seller,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1076,Panerai,Submersible,REF-70515,9700.0,Unworn,2016,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1379,Tag Heuer,Aquaracer,REF-73968,5100.0,Good,2003,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1373,Audemars Piguet,Royal Oak Concept,REF-66120,151900.0,Good,2013,Private Seller,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1070,Omega,Constellation,REF-28136,10800.0,Like New,2002,Dealer,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1152,Tag Heuer,Aquaracer,REF-69600,12800.0,Unworn,2006,Dealer,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1101,Panerai,Submersible,REF-68028,16900.0,Very Good,2020,Private Seller,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1160,Rolex,Sky-Dweller,REF-68138,59800.0,Very Good,2022,Private Seller,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
